merchant_name,merchant_area,latitude,longitude,rating,main_category,sub_category,product,price
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Family Time Berempat Happy Meal Ayam McD,130000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat Big Mac, Medium",49000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat McSpicy, Medium",51000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Cheeseburger Deluxe, Medium",40000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Cheeseburger, Medium",39000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 2  Spicy, Medium",46500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 1 Spicy, Medium",34500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 2  Krispy with Fries, Medium",49000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas Special Krispy, Large",47500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 2  Spicy with Fries, Medium",49000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas Special Krispy, Medium",42000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 2  Krispy, Medium",46500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 1 Krispy, Medium",34500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 1 Krispy, Large",40000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 2  Spicy, Large",52000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 2  Krispy, Large",52000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas Special Spicy, Large",47500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas 1 Spicy, Large",40000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaNas Special Spicy, Medium",42000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 5 Krispy Medium,111000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 5 Mix Medium,111000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 7 Spicy Medium,161000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 7 Mix Medium,161000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 5 Spicy Medium,111000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 7 Krispy Medium,161000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat Big Mac, Medium",49000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat Double Cheeseburger, Medium",48500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat Fish Fillet Burger, Medium",41000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat McNuggets 6 pcs, Medium",42000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat McSpicy, Medium",51000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat Triple Burger with Cheese, Medium",55500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Paket Hemat McChicken, Medium",43000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaHeBat Mini Cuts Spicy Chicken,27000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Chicken Burger Deluxe, Medium",36000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Cheeseburger, Medium",39000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Cheeseburger Deluxe, Medium",40000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Beef Burger Deluxe, Medium",36000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"PaHeBat Cheeseburger with Egg, Medium",42500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Happy Meal McNuggets,39000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Happy Meal Chicken Burger,39000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Happy Meal Ayam McD,39000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Happy Meal Beef Burger,39000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,Sweet Corn,11500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,Spicy Chicken Bites,11500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,McNuggets 6 pcs,29500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,French Fries Medium,19000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,Apple Pie,11500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,McNuggets 4 pcs,22000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,Chicken Fingers,13500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,McNuggets  9pcs,39500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,Sweet Corn with Crunchy Bubble,13000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,jajanan,Pizza Pie,15000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Honey Garlic Fish Rice McD,18000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Honey Garlic Chicken Rice McD,18000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Chicken Burger,16500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Rica Rica Chicken Rice McD,18000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Chicken Snack Wrap,16500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Beef Burger,16500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Fish Snack Wrap,16500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Rica Rica Fish Rice McD,18000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 5 Spicy,83000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,1pc Krispy Chicken,19500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,2 pcs Spicy Chicken McD,37000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,"Mini Cuts Spicy Chicken, ALC 4pcs",37000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,2 pcs Krispy Chicken McD,37000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,1pc Spicy Chicken,19500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 7 Spicy,112000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 5 Krispy,83000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 5 Mix,83000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 7 Mix,112000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,PaMer 7 Krispy,112000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,sweets,McFlurry Choco,12500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,sweets,Strawberry Sundae,11000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,sweets,Choco Sundae,11000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,sweets,McFlurry Feat. Oreo,12500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Cheese Burger With Egg,30000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Cheeseburger Deluxe,28500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Cheeseburger,28500.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Big Mac,37000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Beef Burger Deluxe,24000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Chicken Burger Deluxe,24000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,McChicken,30000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Fish Fillet Burger,29000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Triple Burger with Cheese,45000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,McSpicy,38000.0
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Makanan,cepat_saji,Double Cheese Burger,36000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,White Choco Strawberry Pastry Pie,15500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,McFlurry feat. Cadbury with Choco Bites,18000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Reusable Bag,5000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Beef Prosperity + 1 McFloat Coke,54500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Hemat Seru - 2pcs Mini Cuts Spicy Chicken + Reg. Rice + Iced Coffee + McFlurry Choco,45000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Hemat Seru - 2pcs Mini Cuts Spicy Chicken + Reg. Rice + Iced Coffee + McFlurry Oreo,45000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,2x  Beef Prosperity,89000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Share Box with Spicy Seaweed Cruncy Bubbles + Mentai Sauce,39500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,McFlurry feat. Cadbury with OREO,18000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Paket Nasi Uduk McD Ayam Suwir,26000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Beef Prosperity + Fish Prosperity,89000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Fish Prosperity + 1 McFloat Coke,54500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,2x  Fish Prosperity,89000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,2x Pizza Pie,26000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Pomegranate Fizz,17000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Weekend Berempat Happy Meal Ayam McD dan Mainan,145000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Time Berempat Happy Meal Beef Burger,130000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Weekend Berempat Happy Meal Beef Burger dan Mainan,145000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Weekend Bertiga Happy Meal Ayam McD dan Mainan,101500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Time Berempat Happy Meal Ayam McD,130000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Time Bertiga Happy Meal Ayam McD,86500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Family Time Bertiga Happy Meal Beef Burger,86500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat Big Mac, Medium",49000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat McSpicy, Medium",51000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Cheeseburger, Medium",39000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Cheeseburger Deluxe, Medium",40000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 1 Krispy, Medium",34500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 2  Krispy, Large",52000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas Special Krispy, Large",47500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas Special Krispy, Medium",42000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 2  Spicy, Medium",46500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 1 Spicy, Large",40000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 1 Spicy, Medium",34500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas Special Spicy, Large",47500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas Special Spicy, Medium",42000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 2  Krispy, Medium",46500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 2  Spicy with Fries, Medium",49000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 2  Krispy with Fries, Medium",49000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 1 Krispy, Large",40000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaNas 2  Spicy, Large",52000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 7 Krispy Medium,161000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 5 Mix Medium,111000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 7 Spicy Medium,161000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 7 Mix Medium,161000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 5 Krispy Medium,111000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 5 Spicy Medium,111000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat Big Mac, Medium",49000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat Triple Burger with Cheese, Medium",55500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat McChicken, Medium",43000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat Fish Fillet Burger, Medium",41000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat Double Cheeseburger, Medium",48500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat McSpicy, Medium",51000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Paket Hemat McNuggets 6 pcs, Medium",42000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Cheeseburger, Medium",39000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Cheeseburger with Egg, Medium",42500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Cheeseburger Deluxe, Medium",40000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaHeBat Mini Cuts Spicy Chicken,27000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Beef Burger Deluxe, Medium",36000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"PaHeBat Chicken Burger Deluxe, Medium",36000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Happy Meal Ayam McD,39000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Happy Meal Beef Burger,39000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Happy Meal McNuggets,39000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Happy Meal Chicken Burger,39000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,McNuggets 4 pcs,22000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,Apple Pie,11500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,Sweet Corn with Crunchy Bubble,13000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,McNuggets 6 pcs,29500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,McNuggets  9pcs,39500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,Spicy Chicken Bites,11500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,Sweet Corn,11500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,French Fries Medium,19000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,Chicken Fingers,13500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,jajanan,Pizza Pie,15000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Rica Rica Fish Rice McD,18000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Fish Snack Wrap,16500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Chicken Snack Wrap,16500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Beef Burger,16500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Honey Garlic Chicken Rice McD,18000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Rica Rica Chicken Rice McD,18000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Honey Garlic Fish Rice McD,18000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Chicken Burger,16500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 5 Mix,83000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,2 pcs Spicy Chicken McD,37000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,1pc Krispy Chicken,19500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 5 Krispy,83000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 5 Spicy,83000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 7 Mix,112000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,"Mini Cuts Spicy Chicken, ALC 4pcs",37000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 7 Spicy,112000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,2 pcs Krispy Chicken McD,37000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,PaMer 7 Krispy,112000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,1pc Spicy Chicken,19500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,sweets,Strawberry Sundae,11000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,sweets,McFlurry Choco,12500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,sweets,McFlurry Feat. Oreo,12500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,sweets,Choco Sundae,11000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Fish Fillet Burger,29000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Triple Burger with Cheese,45000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Cheeseburger Deluxe,28500.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Double Cheese Burger,36000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,McSpicy,38000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Beef Burger Deluxe,24000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Chicken Burger Deluxe,24000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Cheese Burger With Egg,30000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,McChicken,30000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Big Mac,37000.0
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Makanan,cepat_saji,Cheeseburger,28500.0
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Makanan,jajanan,Potato and Chicken with Honey Mustard,31000.0
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Makanan,jajanan,Potato and Chicken with Spicy Huha,31000.0
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Makanan,jajanan,Potato and Chicken with Say Cheese,31000.0
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Makanan,jajanan,Potato and Chicken with Pidis Jiwi,31000.0
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Makanan,jajanan,Potato and Chicken with Honey Mustard,31000.0
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Makanan,jajanan,Potato and Chicken with Spicy Huha,31000.0
